# Time-averaged data for fix COMOUT
# TimeStep c_COM[1] c_COM[2] c_COM[3]
71300 23.7303 -7.07536 -2.00166
71400 23.6732 -7.17984 -2.06906
71500 23.6132 -7.09983 -2.08201
71600 23.5649 -7.09685 -2.1344
71700 23.555 -7.16161 -2.1735
71800 23.5256 -7.23304 -2.14298
71900 23.4346 -7.23815 -2.08846
72000 23.4316 -7.21284 -2.1161
72100 23.4845 -7.15183 -2.09558
72200 23.4484 -7.17084 -2.11235
72300 23.3823 -7.17209 -2.15404
72400 23.3886 -7.07795 -2.17719
72500 23.4039 -7.00108 -2.14325
72600 23.4369 -6.98808 -2.00981
72700 23.4523 -6.97436 -1.79582
72800 23.5009 -7.06101 -1.64242
72900 23.5088 -7.12375 -1.66866
73000 23.4421 -7.12791 -1.76762
73100 23.3897 -7.17588 -1.84436
73200 23.3801 -7.16989 -1.85842
73300 23.3608 -7.14541 -1.8491
73400 23.3841 -7.20259 -1.85631
73500 23.4718 -7.27191 -2.00491
73600 23.5277 -7.36125 -2.13731
73700 23.5596 -7.40606 -2.24597
73800 23.5792 -7.41945 -2.29658
73900 23.5846 -7.36819 -2.3669
74000 23.5965 -7.23702 -2.39295
74100 23.6137 -7.20256 -2.39506
74200 23.53 -7.14728 -2.44875
74300 23.4645 -7.04179 -2.41605
74400 23.4916 -6.9617 -2.32119
74500 23.5223 -6.88877 -2.2635
74600 23.4362 -6.91338 -2.27634
74700 23.4204 -7.01488 -2.36923
74800 23.4189 -6.98517 -2.37817
74900 23.3574 -6.93973 -2.5161
75000 23.3479 -6.9444 -2.577
75100 23.3957 -6.89699 -2.66665
75200 23.4348 -6.84954 -2.69342
75300 23.4827 -6.87708 -2.67472
75400 23.5182 -6.87823 -2.62303
75500 23.5198 -6.93613 -2.53793
75600 23.5019 -7.01532 -2.54113
75700 23.4977 -7.02566 -2.51511
75800 23.5664 -7.00135 -2.4969
75900 23.5524 -7.0729 -2.55662
76000 23.5974 -7.02274 -2.60778
76100 23.6528 -7.05129 -2.7078
76200 23.6078 -7.15201 -2.79436
76300 23.5299 -7.24444 -2.7695
76400 23.5685 -7.34567 -2.73844
76500 23.5935 -7.3829 -2.7235
76600 23.6382 -7.46202 -2.75869
76700 23.6327 -7.52387 -2.7819
76800 23.6625 -7.45835 -2.75868
76900 23.7108 -7.43358 -2.75208
77000 23.732 -7.45846 -2.73267
77100 23.7768 -7.37689 -2.61775
77200 23.8504 -7.34055 -2.48795
77300 23.9078 -7.30933 -2.45598
77400 24.0192 -7.34456 -2.39622
77500 24.117 -7.30389 -2.26084
77600 24.1078 -7.28173 -2.11935
77700 24.1415 -7.30388 -2.07383
77800 24.0518 -7.31826 -1.97624
77900 23.9475 -7.30591 -1.89504
78000 23.9171 -7.22721 -1.88483
78100 23.9035 -7.14808 -1.92995
78200 23.8685 -7.13482 -2.0098
78300 23.9178 -7.13843 -2.07511
78400 23.9949 -7.22179 -2.11786
78500 24.046 -7.2972 -2.07401
78600 24.0004 -7.37988 -2.14779
78700 24.0142 -7.32594 -2.26473
78800 24.0624 -7.28315 -2.36056
78900 24.132 -7.1823 -2.36027
79000 24.2221 -7.15894 -2.35242
79100 24.28 -7.26798 -2.42301
79200 24.2827 -7.30016 -2.48035
79300 24.1611 -7.29585 -2.57807
79400 24.1672 -7.18823 -2.58209
79500 24.1833 -7.10166 -2.53589
79600 24.1922 -7.12626 -2.6012
79700 24.1408 -7.18134 -2.64649
79800 24.1303 -7.27487 -2.59268
79900 24.1344 -7.29642 -2.6356
80000 24.1091 -7.29357 -2.63377
80100 24.1803 -7.27236 -2.63291
80200 24.1995 -7.32418 -2.65455
80300 24.2184 -7.38705 -2.62634
80400 24.2744 -7.47134 -2.66486
80500 24.2792 -7.46906 -2.63927
80600 24.276 -7.40375 -2.69561
80700 24.231 -7.36098 -2.74613
80800 24.292 -7.43223 -2.78976
80900 24.3183 -7.44945 -2.81255
81000 24.3159 -7.45312 -2.772
81100 24.3718 -7.42747 -2.79168
81200 24.3404 -7.36659 -2.78429
81300 24.3126 -7.2951 -2.71723
81400 24.3944 -7.28283 -2.72896
81500 24.4881 -7.27416 -2.74362
81600 24.5571 -7.22258 -2.82728
81700 24.6454 -7.18739 -2.92112
81800 24.6028 -7.22406 -3.02242
81900 24.5191 -7.26407 -3.07927
82000 24.5227 -7.35327 -3.13539
82100 24.5873 -7.48428 -3.20993
82200 24.5791 -7.52307 -3.3571
82300 24.5024 -7.5106 -3.43213
82400 24.4744 -7.55177 -3.38462
82500 24.5666 -7.52253 -3.22416
82600 24.7393 -7.46397 -3.17856
82700 24.8674 -7.4076 -3.20026
82800 24.9902 -7.4605 -3.22024
82900 24.9979 -7.65313 -3.2141
83000 24.9227 -7.81729 -3.11325
83100 24.8653 -7.88393 -3.15785
83200 24.7488 -7.89051 -3.17126
83300 24.6233 -7.83964 -3.17888
83400 24.5439 -7.78471 -3.18208
83500 24.4888 -7.67519 -3.1582
83600 24.5333 -7.54991 -3.18913
83700 24.6051 -7.48762 -3.19792
83800 24.6457 -7.48753 -3.12429
83900 24.5844 -7.39057 -3.10376
84000 24.5019 -7.42595 -3.22292
84100 24.5008 -7.41334 -3.30823
84200 24.5888 -7.36205 -3.32957
84300 24.7065 -7.3029 -3.34756
84400 24.7288 -7.23953 -3.31879
84500 24.7557 -7.33315 -3.33122
84600 24.8337 -7.34711 -3.37679
84700 24.9052 -7.32949 -3.3961
84800 24.9236 -7.31836 -3.41325
84900 24.8624 -7.27253 -3.48666
85000 24.8485 -7.23674 -3.5188
85100 24.8735 -7.19062 -3.49509
85200 24.9026 -7.21402 -3.45173
85300 24.8891 -7.20681 -3.49725
85400 24.9192 -7.17793 -3.56737
85500 24.8424 -7.22822 -3.60528
85600 24.8041 -7.33612 -3.57181
85700 24.7219 -7.38134 -3.5664
85800 24.6881 -7.32137 -3.48223
85900 24.7256 -7.18715 -3.4971
86000 24.6708 -7.04812 -3.49438
86100 24.6693 -6.97593 -3.64845
86200 24.6391 -6.95031 -3.69983
86300 24.6467 -6.90481 -3.66438
86400 24.6502 -6.93542 -3.59009
86500 24.662 -7.0271 -3.48997
86600 24.6646 -7.08518 -3.42431
86700 24.6493 -7.12402 -3.40069
86800 24.7133 -7.11818 -3.3811
86900 24.7972 -7.0819 -3.2967
87000 24.9717 -7.06094 -3.18807
87100 25.0807 -7.17338 -3.20511
87200 25.0947 -7.2101 -3.28831
87300 25.1007 -7.22171 -3.4339
87400 25.1234 -7.14694 -3.49355
87500 25.1898 -7.09962 -3.52523
87600 25.2182 -7.03881 -3.45267
87700 25.2193 -7.0541 -3.36868
87800 25.2503 -7.09209 -3.28376
87900 25.3168 -7.16182 -3.27036
88000 25.4203 -7.23088 -3.34884
88100 25.3738 -7.24242 -3.44586
88200 25.4019 -7.32568 -3.54757
88300 25.4371 -7.43656 -3.64086
88400 25.4223 -7.41719 -3.74083
88500 25.3073 -7.3398 -3.74674
88600 25.1772 -7.32193 -3.68722
88700 25.1067 -7.2618 -3.64688
88800 25.0426 -7.19021 -3.60971
88900 25.0782 -7.15069 -3.6667
89000 25.1433 -7.11361 -3.68747
89100 25.2565 -7.08812 -3.78989
89200 25.3307 -7.126 -3.8272
89300 25.4447 -7.09008 -3.81036
89400 25.5084 -7.1136 -3.75234
89500 25.4539 -7.14561 -3.79298
89600 25.4455 -7.19326 -3.80879
89700 25.4302 -7.25268 -3.81503
89800 25.3507 -7.19655 -3.68504
89900 25.2971 -7.24127 -3.69441
90000 25.28 -7.39546 -3.73579
90100 25.2775 -7.49549 -3.80125
90200 25.3099 -7.57218 -3.79493
90300 25.3255 -7.54787 -3.85093
90400 25.3477 -7.54027 -3.84169
90500 25.3241 -7.40688 -3.83277
90600 25.3058 -7.28498 -3.76065
90700 25.3953 -7.23899 -3.75634
90800 25.4996 -7.22479 -3.7595
90900 25.5181 -7.22186 -3.75913
91000 25.4937 -7.26202 -3.7429
91100 25.4813 -7.2652 -3.80405
91200 25.5072 -7.22286 -3.78666
91300 25.5023 -7.2268 -3.8893
91400 25.5779 -7.2282 -3.88051
91500 25.6473 -7.14703 -3.87417
91600 25.763 -7.01978 -3.96566
91700 25.843 -6.96345 -3.84302
91800 25.9089 -6.91069 -3.69543
91900 25.9959 -6.85955 -3.60067
92000 25.965 -6.83104 -3.51043
92100 25.9545 -6.86104 -3.45408
92200 25.9271 -6.97471 -3.46508
92300 25.9361 -7.05328 -3.57252
92400 26.1093 -7.03216 -3.60019
92500 26.1919 -7.03392 -3.65746
92600 26.1863 -7.02212 -3.73672
92700 26.0168 -6.96369 -3.71685
92800 25.9273 -6.98425 -3.72869
92900 25.8275 -6.95479 -3.71882
93000 25.7447 -6.87724 -3.71917
93100 25.6831 -6.77943 -3.70759
93200 25.646 -6.78873 -3.65097
93300 25.6365 -6.78971 -3.5492
93400 25.5998 -6.84037 -3.58181
93500 25.5117 -6.88324 -3.66222
93600 25.4208 -6.90326 -3.7324
93700 25.4259 -6.98563 -3.76596
93800 25.5286 -7.01585 -3.72406
93900 25.5792 -6.95976 -3.71049
94000 25.4956 -6.98869 -3.68806
94100 25.316 -7.05738 -3.71715
94200 25.2135 -6.99592 -3.68069
94300 25.187 -6.94835 -3.69109
94400 25.2043 -6.86955 -3.71361
94500 25.1299 -6.7595 -3.79146
94600 25.1223 -6.67519 -3.8585
94700 25.0759 -6.68523 -3.90316
94800 24.9697 -6.67476 -3.869
94900 24.9041 -6.68253 -3.874
95000 24.8704 -6.6037 -3.88414
95100 24.9134 -6.55921 -3.8625
95200 25.0088 -6.53992 -3.83029
95300 25.068 -6.53383 -3.77941
95400 25.1243 -6.59418 -3.66147
95500 25.2128 -6.54771 -3.61077
95600 25.3225 -6.48572 -3.64445
95700 25.3544 -6.46404 -3.70018
95800 25.3173 -6.46227 -3.83322
95900 25.3182 -6.41142 -3.90044
96000 25.3052 -6.39451 -3.87906
96100 25.3236 -6.38753 -3.96737
96200 25.3468 -6.31332 -3.95745
96300 25.2954 -6.33506 -3.90961
96400 25.2457 -6.30652 -3.80547
96500 25.1741 -6.30948 -3.69051
96600 25.1827 -6.27847 -3.59419
96700 25.2441 -6.1429 -3.46304
96800 25.1927 -6.11111 -3.38104
96900 25.1811 -6.17845 -3.40194
97000 25.1993 -6.27823 -3.44753
97100 25.2877 -6.41391 -3.4946
97200 25.3552 -6.46629 -3.4986
97300 25.3899 -6.49608 -3.44474
97400 25.4124 -6.55011 -3.4262
97500 25.4029 -6.54786 -3.39025
97600 25.4535 -6.58248 -3.36034
97700 25.5406 -6.61494 -3.40995
97800 25.6214 -6.68228 -3.49882
97900 25.7275 -6.82272 -3.59057
98000 25.7848 -6.86793 -3.61093
98100 25.8311 -6.88979 -3.59933
98200 25.8214 -6.95969 -3.71398
98300 25.8216 -6.9249 -3.86496
98400 25.7618 -6.82779 -3.99087
98500 25.7409 -6.78826 -4.08535
98600 25.7555 -6.76726 -4.17368
98700 25.7277 -6.77041 -4.17005
98800 25.7785 -6.77019 -4.1225
98900 25.889 -6.82072 -4.08855
99000 25.9631 -6.85308 -4.02909
99100 25.9598 -6.95447 -4.02441
99200 25.9414 -6.98228 -4.15677
99300 25.8989 -6.99748 -4.25898
99400 25.8095 -7.00106 -4.26973
99500 25.6748 -7.03162 -4.32855
99600 25.6164 -7.0619 -4.36484
99700 25.6061 -7.05102 -4.38411
99800 25.5986 -7.1088 -4.37839
99900 25.6413 -7.18467 -4.39188
100000 25.6487 -7.22589 -4.26102
100100 25.5869 -7.27627 -4.2785
100200 25.5601 -7.29315 -4.30162
100300 25.5569 -7.33427 -4.39424
100400 25.4809 -7.40372 -4.38433
100500 25.4307 -7.43414 -4.24858
100600 25.428 -7.46672 -4.13751
100700 25.434 -7.44281 -4.13495
100800 25.4149 -7.49485 -4.26268
100900 25.3672 -7.59166 -4.31963
101000 25.3235 -7.67189 -4.42595
101100 25.2696 -7.77566 -4.46513
101200 25.2728 -7.9207 -4.57526
101300 25.2485 -7.95478 -4.77734
101400 25.2787 -7.92633 -4.85672
101500 25.3153 -7.96214 -4.91325
101600 25.2476 -7.93424 -5.02183
101700 25.1016 -7.90975 -5.09753
101800 25.0194 -7.84486 -5.12991
101900 25.0191 -7.7637 -5.07048
102000 25.006 -7.71134 -4.97429
102100 25.1074 -7.73711 -4.83012
102200 25.316 -7.76247 -4.70368
102300 25.5494 -7.73375 -4.59768
102400 25.5863 -7.65429 -4.46026
102500 25.6353 -7.60047 -4.36811
102600 25.7176 -7.49858 -4.34399
102700 25.7554 -7.49036 -4.32957
102800 25.7939 -7.52135 -4.28428
102900 25.85 -7.47834 -4.21506
103000 25.9611 -7.46304 -4.13935
103100 26.005 -7.42196 -4.03483
103200 25.9008 -7.36705 -3.8796
103300 25.8381 -7.37597 -3.69123
103400 25.7362 -7.30183 -3.59542
103500 25.6398 -7.162 -3.49328
103600 25.5974 -7.13909 -3.45762
103700 25.5681 -7.14813 -3.446
103800 25.5811 -7.09251 -3.47379
103900 25.4968 -6.99196 -3.58893
104000 25.4189 -6.9797 -3.7064
104100 25.38 -6.98073 -3.68456
104200 25.3692 -6.98249 -3.62803
104300 25.3731 -7.04062 -3.68589
104400 25.5156 -7.16008 -3.75626
104500 25.5247 -7.29532 -3.75865
104600 25.4582 -7.34036 -3.83394
104700 25.384 -7.37624 -3.79063
104800 25.3818 -7.35514 -3.73664
104900 25.3373 -7.36192 -3.70007
105000 25.2977 -7.40838 -3.68324
105100 25.3713 -7.39047 -3.66363
105200 25.4867 -7.35564 -3.59015
105300 25.4993 -7.26705 -3.547
105400 25.4608 -7.26999 -3.56001
105500 25.4656 -7.42008 -3.51922
105600 25.5042 -7.57632 -3.51722
105700 25.4808 -7.59799 -3.49933
105800 25.3806 -7.64526 -3.48294
105900 25.2549 -7.76371 -3.47794
106000 25.2104 -7.83393 -3.47135
106100 25.2039 -7.87674 -3.49768
106200 25.1356 -7.8829 -3.51245
106300 25.0851 -7.93896 -3.53999
106400 25.1233 -7.99751 -3.63903
106500 25.1699 -8.03298 -3.68088
106600 25.1519 -8.07119 -3.61519
106700 25.074 -8.04704 -3.67096
106800 25.0761 -8.06866 -3.78563
106900 25.0458 -8.14543 -3.83205
107000 25.0853 -8.20693 -3.93449
107100 25.1872 -8.2054 -4.01791
107200 25.2384 -8.20329 -4.01354
107300 25.216 -8.21981 -3.99228
107400 25.2224 -8.24628 -3.90517
107500 25.2029 -8.30766 -3.82227
107600 25.2555 -8.26527 -3.71876
107700 25.3323 -8.23038 -3.64101
107800 25.3155 -8.26092 -3.58483
107900 25.2832 -8.29572 -3.57432
108000 25.1987 -8.29828 -3.58022
108100 25.0528 -8.32298 -3.5996
108200 24.9403 -8.4091 -3.69075
108300 24.8776 -8.50621 -3.71591
108400 24.794 -8.61289 -3.72504
108500 24.8141 -8.69801 -3.72708
108600 24.8683 -8.72004 -3.68633
108700 24.8938 -8.7031 -3.67848
108800 24.906 -8.68613 -3.69151
108900 24.9512 -8.58773 -3.79151
109000 25.0271 -8.50286 -3.8603
109100 24.9523 -8.44483 -3.86013
109200 24.8725 -8.35247 -3.84129
109300 24.814 -8.26981 -3.83105
109400 24.7846 -8.24018 -3.91266
109500 24.7689 -8.2343 -3.90564
109600 24.6754 -8.26276 -3.88585
109700 24.561 -8.22899 -3.83256
109800 24.5683 -8.29485 -3.84909
109900 24.6286 -8.41296 -3.92093
110000 24.6926 -8.53238 -3.92787
110100 24.7565 -8.53019 -3.90341
110200 24.7941 -8.55217 -3.96168
110300 24.8623 -8.62826 -4.02001
110400 24.8988 -8.68852 -4.13266
110500 24.8758 -8.70399 -4.15424
110600 24.9125 -8.64682 -4.26797
110700 24.9448 -8.61087 -4.29691
110800 24.9876 -8.63537 -4.35142
110900 24.892 -8.66661 -4.37545
111000 24.7846 -8.65447 -4.38478
111100 24.7837 -8.59922 -4.386
111200 24.83 -8.51813 -4.40571
111300 24.8302 -8.45354 -4.33024
111400 24.7882 -8.36641 -4.31819
111500 24.7678 -8.35087 -4.27049
111600 24.7858 -8.29713 -4.29428
111700 24.8388 -8.2376 -4.45226
111800 24.7938 -8.22689 -4.4998
111900 24.7615 -8.22957 -4.43211
112000 24.6726 -8.23229 -4.45756
112100 24.6058 -8.22606 -4.5282
112200 24.5884 -8.26674 -4.50189
112300 24.5008 -8.23068 -4.51471
112400 24.3423 -8.16193 -4.59536
112500 24.2061 -8.17559 -4.70773
112600 24.1539 -8.14531 -4.82167
112700 24.1169 -8.13746 -4.83662
112800 23.991 -8.16369 -4.86036
112900 23.8727 -8.20528 -4.79643
113000 23.8371 -8.29298 -4.74602
113100 23.8431 -8.34055 -4.77389
113200 23.8521 -8.37067 -4.72475
113300 23.9147 -8.40502 -4.72714
113400 23.9697 -8.45369 -4.80759
113500 23.9162 -8.48923 -4.82287
113600 23.9317 -8.50754 -4.87248
113700 23.8619 -8.4449 -4.87634
113800 23.8722 -8.37073 -4.92563
113900 23.8685 -8.3788 -4.93472
114000 23.8707 -8.38602 -5.00885
114100 23.9012 -8.37379 -5.05193
114200 23.9244 -8.30449 -5.09654
114300 23.9292 -8.20133 -5.19752
114400 23.9489 -8.17149 -5.21514
114500 23.983 -8.10787 -5.21591
114600 23.9894 -8.10346 -5.2878
114700 23.9034 -8.09526 -5.34207
114800 23.7893 -8.0853 -5.43586
114900 23.7167 -8.17876 -5.38276
115000 23.6814 -8.24716 -5.39342
115100 23.7219 -8.3634 -5.27632
115200 23.6951 -8.5131 -5.17369
115300 23.7049 -8.62616 -5.01276
115400 23.7004 -8.66475 -4.91322
115500 23.7275 -8.74808 -4.90672
115600 23.7134 -8.86258 -4.91518
115700 23.7629 -8.85337 -4.94813
115800 23.8423 -8.79139 -5.03302
115900 23.918 -8.83564 -5.11826
116000 23.9232 -8.84494 -5.2029
116100 23.8965 -8.85366 -5.24461
116200 23.8693 -8.84057 -5.3263
116300 23.8808 -8.91555 -5.34998
116400 23.9077 -8.95193 -5.44931
116500 23.9341 -9.03868 -5.50249
116600 24.0147 -9.08461 -5.39785
116700 24.1148 -9.13351 -5.27624
116800 24.1203 -9.11165 -5.18917
116900 24.1431 -9.18597 -5.11749
117000 24.1553 -9.27691 -5.0384
117100 24.2485 -9.33999 -4.99799
117200 24.2399 -9.37546 -5.03011
117300 24.1688 -9.46333 -5.08229
117400 24.167 -9.53841 -5.14576
117500 24.169 -9.62106 -5.11008
117600 24.2035 -9.59421 -5.16448
117700 24.2616 -9.52243 -5.18203
117800 24.3423 -9.38699 -5.2107
117900 24.3761 -9.29031 -5.18563
118000 24.4182 -9.27329 -5.12299
118100 24.4276 -9.27141 -5.09827
118200 24.3959 -9.23525 -5.08141
118300 24.3093 -9.25858 -4.99817
118400 24.3531 -9.24926 -5.01833
118500 24.4217 -9.21047 -5.07544
118600 24.4823 -9.12993 -5.10512
118700 24.5298 -9.04175 -5.17149
118800 24.6384 -8.97428 -5.19557
118900 24.6757 -8.97909 -5.06409
119000 24.6933 -8.94768 -4.94745
119100 24.7148 -9.00259 -4.8527
119200 24.7061 -9.05461 -4.78725
119300 24.6533 -9.02838 -4.70035
119400 24.6089 -8.9578 -4.69536
119500 24.6705 -8.9719 -4.73955
119600 24.6841 -8.96694 -4.76729
119700 24.6923 -8.9323 -4.79885
119800 24.707 -8.99246 -4.8882
119900 24.6451 -9.12109 -4.92406
120000 24.5571 -9.23946 -4.9193
120100 24.5552 -9.31289 -4.84011
120200 24.629 -9.3688 -4.71314
120300 24.6364 -9.39182 -4.68769
120400 24.5691 -9.38246 -4.70783
120500 24.5507 -9.49586 -4.68334
120600 24.5765 -9.6102 -4.64286
120700 24.5984 -9.63849 -4.62522
120800 24.571 -9.65893 -4.64461
120900 24.5269 -9.80203 -4.72869
121000 24.5443 -9.8375 -4.68961
121100 24.5262 -9.83103 -4.61115
121200 24.5188 -9.83825 -4.6108
121300 24.5142 -9.86647 -4.63337
121400 24.3635 -9.86467 -4.63576
121500 24.2179 -9.95963 -4.67887
121600 24.1957 -10.0332 -4.7578
121700 24.1898 -10.034 -4.85038
121800 24.0572 -10.0506 -4.81018
121900 23.9374 -10.0787 -4.76467
122000 23.9334 -10.0432 -4.71179
122100 24.0432 -9.99594 -4.69666
122200 24.0942 -10.0101 -4.70143
122300 24.0997 -9.97483 -4.74095
122400 24.0675 -9.92484 -4.7032
122500 23.9823 -9.97103 -4.75607
122600 23.8717 -10.0604 -4.89998
122700 23.7304 -10.122 -5.0025
122800 23.63 -10.1047 -4.97708
122900 23.5351 -10.1311 -4.91003
123000 23.4693 -10.0912 -4.84301
123100 23.5289 -10.1699 -4.86944
123200 23.5191 -10.235 -4.91708
123300 23.5061 -10.2965 -5.01936
123400 23.4564 -10.391 -5.08597
123500 23.4298 -10.42 -5.05055
123600 23.3789 -10.5202 -4.99299
123700 23.2816 -10.4928 -4.97988
123800 23.3101 -10.4705 -4.97389
123900 23.305 -10.5558 -5.02854
124000 23.329 -10.587 -5.08874
124100 23.3398 -10.5516 -5.13358
124200 23.3038 -10.4834 -5.14454
124300 23.3279 -10.5097 -5.16488
124400 23.353 -10.5396 -5.27869
124500 23.3014 -10.564 -5.32093
124600 23.2547 -10.6179 -5.19275
124700 23.254 -10.6551 -5.06271
124800 23.2427 -10.6805 -4.93186
124900 23.1204 -10.7358 -4.93341
125000 23.0424 -10.8204 -4.96889
125100 23.0095 -10.7973 -5.00115
125200 23.0528 -10.7685 -4.97517
125300 23.1089 -10.7936 -4.93642
125400 23.1265 -10.8431 -4.86201
125500 23.1354 -10.8973 -4.75486
125600 23.1243 -10.9689 -4.62057
125700 23.136 -11.0241 -4.58875
125800 23.0845 -11.0213 -4.62216
125900 23.0544 -11.077 -4.55295
126000 23.0152 -11.1314 -4.50193
126100 22.9334 -11.1448 -4.47877
126200 22.9318 -11.1078 -4.46449
126300 22.9994 -11.0403 -4.39546
126400 23.0313 -10.9988 -4.4082
126500 23.0029 -11.0997 -4.485
126600 22.9863 -11.215 -4.61684
126700 23.0181 -11.2735 -4.72333
126800 23.0419 -11.3021 -4.76266
126900 23.0297 -11.3378 -4.80538
127000 23.0628 -11.3228 -4.73994
127100 23.0903 -11.3163 -4.80431
127200 23.098 -11.2268 -4.87613
127300 23.1219 -11.1514 -4.92663
127400 23.0676 -11.1228 -5.00216
127500 23.0191 -11.1844 -5.05154
127600 23.0117 -11.1475 -5.04701
127700 22.9764 -11.0964 -5.095
127800 23.0023 -11.1402 -5.1343
127900 22.986 -11.1469 -5.19485
128000 22.9276 -11.1385 -5.26549
128100 22.9942 -11.1822 -5.35884
128200 23.0866 -11.1551 -5.4741
128300 23.077 -11.157 -5.56094
128400 23.0115 -11.1472 -5.62849
128500 22.967 -11.1103 -5.70711
128600 22.8759 -11.0802 -5.80363
128700 22.9186 -11.0729 -5.7834
128800 22.9666 -11.1271 -5.79753
128900 22.9698 -11.1821 -5.79394
129000 23.0399 -11.2763 -5.76936
129100 23.0297 -11.3713 -5.77009
129200 22.9915 -11.4376 -5.68284
129300 22.9542 -11.3827 -5.71665
129400 22.989 -11.3443 -5.65497
129500 22.9559 -11.3369 -5.6098
129600 22.9345 -11.3421 -5.64167
129700 22.9472 -11.3206 -5.62772
129800 22.9589 -11.3581 -5.56145
129900 22.941 -11.4874 -5.45398
130000 22.9553 -11.5522 -5.36208
130100 23.001 -11.635 -5.31292
130200 22.9622 -11.6054 -5.3807
130300 23.0189 -11.6697 -5.43956
130400 23.1315 -11.7105 -5.49876
130500 23.223 -11.6103 -5.57074
130600 23.2862 -11.4806 -5.6218
130700 23.2545 -11.4004 -5.63163
130800 23.1426 -11.383 -5.68317
130900 23.1623 -11.4587 -5.6575
131000 23.1737 -11.3552 -5.59063
131100 23.2986 -11.2778 -5.64314
131200 23.3505 -11.2794 -5.63409
131300 23.4015 -11.2106 -5.58303
131400 23.4392 -11.2255 -5.53651
131500 23.5572 -11.2213 -5.42194
131600 23.6573 -11.2624 -5.32752
131700 23.7235 -11.371 -5.34823
131800 23.7498 -11.4222 -5.35635
131900 23.783 -11.4322 -5.36108
132000 23.7943 -11.4399 -5.38906
132100 23.7999 -11.5526 -5.38142
132200 23.7494 -11.6396 -5.31503
132300 23.7317 -11.6841 -5.18885
132400 23.7114 -11.6772 -5.0613
132500 23.7624 -11.5994 -5.00757
132600 23.6939 -11.5784 -4.96944
132700 23.7391 -11.4715 -4.99018
132800 23.6918 -11.463 -5.12207
132900 23.5993 -11.4813 -5.21464
133000 23.5298 -11.4795 -5.20608
133100 23.4719 -11.511 -5.16521
133200 23.5063 -11.5343 -5.14155
133300 23.4965 -11.5404 -5.13961
133400 23.5126 -11.5454 -5.08563
133500 23.4456 -11.516 -5.00253
133600 23.401 -11.4945 -5.00586
133700 23.3966 -11.4942 -5.08316
133800 23.3805 -11.5788 -5.14739
133900 23.3365 -11.4614 -5.19634
134000 23.292 -11.3924 -5.22731
134100 23.3019 -11.3698 -5.19515
134200 23.3785 -11.2678 -5.27172
134300 23.3597 -11.1958 -5.3873
134400 23.3647 -11.099 -5.44694
134500 23.4083 -11.0525 -5.45142
134600 23.4426 -11.0414 -5.39802
134700 23.4968 -11.0271 -5.32451
134800 23.4935 -11.0137 -5.17044
134900 23.5482 -11.0026 -4.94515
135000 23.6571 -10.9303 -4.88879
135100 23.8487 -10.9187 -4.8469
135200 23.8763 -11.0405 -4.83301
135300 23.83 -11.0222 -4.90529
135400 23.804 -10.9329 -4.91091
135500 23.6928 -10.7517 -4.90088
135600 23.6277 -10.5516 -4.84958
135700 23.596 -10.4423 -4.94239
135800 23.5661 -10.3996 -5.00903
135900 23.6619 -10.4141 -5.05909
136000 23.6439 -10.4658 -5.04061
136100 23.656 -10.6118 -4.97269
136200 23.7629 -10.755 -4.90529
136300 23.8125 -10.8068 -4.85794
136400 23.8892 -10.7384 -4.88412
136500 23.9703 -10.6718 -4.88961
136600 24.098 -10.6306 -4.87924
136700 24.1805 -10.5247 -4.88194
136800 24.2418 -10.4991 -4.90273
136900 24.2758 -10.5019 -4.95754
137000 24.3043 -10.5006 -5.01126
137100 24.2841 -10.5238 -4.99306
137200 24.2968 -10.4824 -5.01648
137300 24.2356 -10.3864 -4.97173
137400 24.2161 -10.3296 -4.9542
137500 24.2538 -10.2619 -4.88633
137600 24.2083 -10.2518 -4.84313
137700 24.1749 -10.1855 -4.89783
137800 24.1611 -10.0846 -4.93046
137900 24.1814 -10.0625 -4.94343
138000 24.1935 -10.04 -4.9166
138100 24.1749 -10.1635 -4.85104
138200 24.1142 -10.218 -4.77646
138300 24.117 -10.1344 -4.76212
138400 24.1946 -10.0857 -4.69097
138500 24.2267 -10.1326 -4.71093
138600 24.2141 -10.1624 -4.77955
138700 24.1551 -10.1603 -4.76718
138800 24.1333 -10.119 -4.76902
138900 24.1143 -10.0829 -4.66321
139000 24.1455 -10.0309 -4.50129
139100 24.0569 -9.98481 -4.39711
139200 23.9328 -9.95051 -4.40075
139300 23.7892 -9.89019 -4.54073
139400 23.7351 -9.86572 -4.64814
139500 23.7833 -9.84735 -4.7576
139600 23.9207 -9.89986 -4.79359
139700 23.8813 -9.91996 -4.88218
139800 23.7689 -9.82985 -4.99305
139900 23.7221 -9.73838 -5.04032
140000 23.7398 -9.76646 -5.08244
140100 23.7487 -9.80818 -5.06048
140200 23.8373 -9.84244 -5.04636
140300 23.8658 -9.75477 -5.10646
140400 23.8823 -9.71387 -5.13133
140500 23.8876 -9.72202 -5.10604
140600 23.92 -9.75736 -5.10197
140700 24.0171 -9.76563 -5.15412
140800 24.1356 -9.71321 -5.10349
140900 24.2511 -9.68562 -5.13546
141000 24.2488 -9.72378 -5.20902
141100 24.1524 -9.78211 -5.20751
